code_ibge;name;slug;region_code
4115853;MERCEDES;Mercedes;PR
4118451;PATO BRAGADO;Pato Bragado;PR
4120853;QUATRO PONTES;Quatro Pontes;PR
4202453;BOMBINHAS;Bombinhas;SC
4211256;MORRO GRANDE;Morro Grande;SC
4212254;PASSO DE TORRES;Passo de Torres;SC
4204251;COCAL DO SUL;Cocal do Sul;SC
4203956;CAPIVARI DE BAIXO;Capivari de Baixo;SC
4215455;SANGÃO;Sangão;SC
4202057;BALNEÁRIO BARRA DO SUL;Balneário Barra do Sul;SC
4216354;SÃO JOÃO DO ITAPERIÚ;São João do Itaperiú;SC
4203154;CALMON;Calmon;SC
4215679;SANTA TEREZINHA;Santa Terezinha;SC
4202859;BRAÇO DO TROMBUDO;Braço do Trombudo;SC
4210852;MIRIM DOCE;Mirim Doce;SC
4211058;MONTE CARLO;Monte Carlo;SC
4219150;VARGEM;Vargem;SC
4219176;VARGEM BONITA;Vargem Bonita;SC
4204178;CERRO NEGRO;Cerro Negro;SC
4213351;PONTE ALTA DO NORTE;Ponte Alta do Norte;SC
4215059;RIO RUFINO;Rio Rufino;SC
4216057;SÃO CRISTOVÃO DO SUL;São Cristóvão do Sul;SC
4210050;MACIEIRA;Macieira;SC
4200556;ÁGUAS FRIAS;Águas Frias;SC
4204350;CORDILHEIRA ALTA;Cordilheira Alta;SC
4205431;FORMOSA DO SUL;Formosa do Sul;SC
4206652;GUATAMBÚ;Guatambú;SC
4207858;IRATI;Irati;SC
4208955;JARDINÓPOLIS;Jardinópolis;SC
4211454;NOVA ITABERABA;Nova Itaberaba;SC
4211652;NOVO HORIZONTE;Novo Horizonte;SC
4213153;PLANALTO ALEGRE;Planalto Alegre;SC
4217758;SUL BRASIL;Sul Brasil;SC
4201273;ARABUTÃ;Arabutã;SC
4201653;ARVOREDO;Arvoredo;SC
3200102;AFONSO CLÁUDIO;Afonso Cláudio;ES
3200201;ALEGRE;Alegre;ES
3200300;ALFREDO CHAVES;Alfredo Chaves;ES
3200409;ANCHIETA;Anchieta;ES
3200508;APIACÁ;Apiacá;ES
3200607;ARACRUZ;Aracruz;ES
3200706;ATILIO VIVACQUA;Atílio Vivácqua;ES
3200805;BAIXO GUANDU;Baixo Guandu;ES
3200904;BARRA DE SÃO FRANCISCO;Barra de São Francisco;ES
3201001;BOA ESPERANÇA;Boa Esperança;ES
3201100;BOM JESUS DO NORTE;Bom Jesus do Norte;ES
3201209;CACHOEIRO DE ITAPEMIRIM;Cachoeiro de Itapemirim;ES
3201308;CARIACICA;Cariacica;ES
3201407;CASTELO;Castelo;ES
3201506;COLATINA;Colatina;ES
3201605;CONCEIÇÃO DA BARRA;Conceição da Barra;ES
3201704;CONCEIÇÃO DO CASTELO;Conceição do Castelo;ES
3201803;DIVINO DE SÃO LOURENÇO;Divino de São Lourenço;ES
3201902;DOMINGOS MARTINS;Domingos Martins;ES
3202009;DORES DO RIO PRETO;Dores do Rio Preto;ES
3202108;ECOPORANGA;Ecoporanga;ES
3202207;FUNDÃO;Fundão;ES
3202306;GUAÇUÍ;Guaçuí;ES
3202405;GUARAPARI;Guarapari;ES
3202504;IBIRAÇU;Ibiraçu;ES
3202603;ICONHA;Iconha;ES
3202702;ITAGUAÇU;Itaguaçu;ES
3202801;ITAPEMIRIM;Itapemirim;ES
3202900;ITARANA;Itarana;ES
3203007;IÚNA;Iúna;ES
3203106;JERÔNIMO MONTEIRO;Jerônimo Monteiro;ES
3203205;LINHARES;Linhares;ES
3203304;MANTENÓPOLIS;Mantenópolis;ES
3203403;MIMOSO DO SUL;Mimoso do Sul;ES
3203502;MONTANHA;Montanha;ES
3203601;MUCURICI;Mucurici;ES
3203700;MUNIZ FREIRE;Muniz Freire;ES
3203809;MUQUI;Muqui;ES
3203908;NOVA VENÉCIA;Nova Venécia;ES
3204005;PANCAS;Pancas;ES
3204104;PINHEIROS;Pinheiros;ES
3204203;PIÚMA;Piúma;ES
3204302;PRESIDENTE KENNEDY;Presidente Kennedy;ES
3204401;RIO NOVO DO SUL;Rio Novo do Sul;ES
3204500;SANTA LEOPOLDINA;Santa Leopoldina;ES
3204609;SANTA TERESA;Santa Teresa;ES
3204708;SÃO GABRIEL DA PALHA;São Gabriel da Palha;ES
3204807;SÃO JOSÉ DO CALÇADO;São José do Calçado;ES
3204906;SÃO MATEUS;São Mateus;ES
3205002;SERRA;Serra;ES
3205101;VIANA;Viana;ES
3205200;VILA VELHA;Vila Velha;ES
3205309;VITÓRIA;Vitória;ES
3203353;MARILÂNDIA;Marilândia;ES
3202454;IBATIBA;Ibatiba;ES
3204351;RIO BANANAL;Rio Bananal;ES
3203056;JAGUARÉ;Jaguaré;ES
3204054;PEDRO CANÁRIO;Pedro Canário;ES
3200169;ÁGUA DOCE DO NORTE;Água Doce do Norte;ES
3200359;ALTO RIO NOVO;Alto Rio Novo;ES
3203130;JOÃO NEIVA;João Neiva;ES
3203163;LARANJA DA TERRA;Laranja da Terra;ES
3204559;SANTA MARIA DE JETIBÁ;Santa Maria de Jetibá;ES
3205036;VARGEM ALTA;Vargem Alta;ES
3205069;VENDA NOVA DO IMIGRANTE;Venda Nova do Imigrante;ES
3133758;ITAÚ DE MINAS;Itaú de Minas;MG
3200136;ÁGUIA BRANCA;Águia Branca;ES
4204459;CORONEL MARTINS;Coronel Martins;SC
4207684;IPUAÇU;Ipuaçu;SC
4209458;Lajeado Grande;Lajeado Grande;SC
4211850;OURO VERDE;Ouro Verde;SC
4212270;PASSOS MAIA;Passos Maia;SC
4202156;BELMONTE;Belmonte;SC
4212239;PARAÍSO;Paraíso;SC
4215075;RIQUEZA;Riqueza;SC
4215554;SANTA HELENA;Santa Helena;SC
4216255;SÃO JOÃO DO OESTE;São João do Oeste;SC
4217154;SÃO MIGUEL DA BOA VISTA;São Miguel da Boa Vista;SC
4313375;NOVA SANTA RITA;Nova Santa Rita;RS
4311981;MARIANA PIMENTEL;Mariana Pimentel;RS
4320552;SERTÃO SANTANA;Sertão Santana;RS
4309159;GRAMADO XAVIER;Gramado Xavier;RS
4314076;PASSO DO SOBRADO;Passo do Sobrado;RS
4320677;SINIMBU;Sinimbu;RS
4322533;VALE DO SOL;Vale do Sol;RS
4301750;BARÃO DO TRIUNFO;Barão do Triunfo;RS
4312252;MINAS DO LEÃO;Minas do Leão;RS
4312443;MORRINHOS DO SUL;Morrinhos do Sul;RS
4321832;TRÊS FORQUILHAS;Três Forquilhas;RS
4300851;ARAMBARÉ;Arambaré;RS
4320354;SENTINELA DO SUL;Sentinela do Sul;RS
4311775;MAQUINÉ;Maquiné;RS
4323804;XANGRI-LÁ;Xangri-lá;RS
4314472;PINHAL GRANDE;Pinhal Grande;RS
4315321;QUEVEDOS;Quevedos;RS
4318432;SÃO JOÃO DO POLÊSINE;São João do Polêsine;RS
4319125;SÃO MARTINHO DA SERRA;São Martinho da Serra;RS
4323457;VILA NOVA DO SUL;Vila Nova do Sul;RS
4305975;COXILHA;Coxilha;RS
4308854;GENTIL;Gentil;RS
3300100;ANGRA DOS REIS;Angra dos Reis;RJ
3300209;ARARUAMA;Araruama;RJ
3300308;BARRA DO PIRAÍ;Barra do Piraí;RJ
3300407;BARRA MANSA;Barra Mansa;RJ
3300506;BOM JARDIM;Bom Jardim;RJ
3300605;BOM JESUS DO ITABAPOANA;Bom Jesus do Itabapoana;RJ
3300704;CABO FRIO;Cabo Frio;RJ
3300803;CACHOEIRAS DE MACACU;Cachoeiras de Macacu;RJ
3300902;CAMBUCI;Cambuci;RJ
3301009;CAMPOS DOS GOYTACAZES;Campos dos Goytacazes;RJ
3301108;CANTAGALO;Cantagalo;RJ
3301207;CARMO;Carmo;RJ
3301306;CASIMIRO DE ABREU;Casimiro de Abreu;RJ
3301405;CONCEIÇÃO DE MACABU;Conceição de Macabu;RJ
3301504;CORDEIRO;Cordeiro;RJ
3301603;DUAS BARRAS;Duas Barras;RJ
3301702;DUQUE DE CAXIAS;Duque de Caxias;RJ
3301801;ENGENHEIRO PAULO DE FRONTIN;Engenheiro Paulo de Frontin;RJ
3301900;ITABORAÍ;Itaboraí;RJ
3302007;ITAGUAÍ;Itaguaí;RJ
3302106;ITAOCARA;Itaocara;RJ
3302205;ITAPERUNA;Itaperuna;RJ
3302304;LAJE DO MURIAÉ;Laje do Muriaé;RJ
3302403;MACAÉ;Macaé;RJ
3302502;MAGÉ;Magé;RJ
3302601;MANGARATIBA;Mangaratiba;RJ
3302700;MARICÁ;Maricá;RJ
3302809;MENDES;Mendes;RJ
3302908;MIGUEL PEREIRA;Miguel Pereira;RJ
3303005;MIRACEMA;Miracema;RJ
3303104;NATIVIDADE;Natividade;RJ
3303203;NILÓPOLIS;Nilópolis;RJ
3303302;NITERÓI;Niterói;RJ
3303401;NOVA FRIBURGO;Nova Friburgo;RJ
3303500;NOVA IGUAÇU;Nova Iguaçu;RJ
3303609;PARACAMBI;Paracambi;RJ
3303708;PARAÍBA DO SUL;Paraíba do Sul;RJ
3303807;PARATI;Paraty;RJ
3303906;PETRÓPOLIS;Petrópolis;RJ
3304003;PIRAÍ;Piraí;RJ
3304102;PORCIÚNCULA;Porciúncula;RJ
3304201;RESENDE;Resende;RJ
3304300;RIO BONITO;Rio Bonito;RJ
3304409;RIO CLARO;Rio Claro;RJ
3304508;RIO DAS FLORES;Rio das Flores;RJ
3304607;SANTA MARIA MADALENA;Santa Maria Madalena;RJ
3304706;SANTO ANTÔNIO DE PÁDUA;Santo Antônio de Pádua;RJ
3304805;SÃO FIDÉLIS;São Fidélis;RJ
3304904;SÃO GONÇALO;São Gonçalo;RJ
3305000;SÃO JOÃO DA BARRA;São João da Barra;RJ
3305109;SÃO JOÃO DE MERITI;São João de Meriti;RJ
3305208;SÃO PEDRO DA ALDEIA;São Pedro da Aldeia;RJ
3305307;SÃO SEBASTIÃO DO ALTO;São Sebastião do Alto;RJ
3305406;SAPUCAIA;Sapucaia;RJ
3305505;SAQUAREMA;Saquarema;RJ
3305604;SILVA JARDIM;Silva Jardim;RJ
3305703;SUMIDOURO;Sumidouro;RJ
3305802;TERESÓPOLIS;Teresópolis;RJ
3305901;TRAJANO DE MORAES;Trajano de Moraes;RJ
3306008;TRÊS RIOS;Três Rios;RJ
3306107;VALENÇA;Valença;RJ
3306206;VASSOURAS;Vassouras;RJ
3306305;VOLTA REDONDA;Volta Redonda;RJ
3300258;ARRAIAL DO CABO;Arraial do Cabo;RJ
3302056;ITALVA;Italva;RJ
4312138;MATO CASTELHANO;Mato Castelhano;RS
4312427;MORMAÇO;Mormaço;RS
4312625;MULITERNO;Muliterno;RS
4312674;NICOLAU VERGUEIRO;Nicolau Vergueiro;RS
4314779;PONTÃO;Pontão;RS
4317558;SANTO ANTÔNIO DO PALMA;Santo Antônio do Palma;RS
4301958;BARRA FUNDA;Barra Funda;RS
4305850;COQUEIROS DO SUL;Coqueiros do Sul;RS
4306924;ENGENHO VELHO;Engenho Velho;RS
4309126;GRAMADO DOS LOUREIROS;Gramado dos Loureiros;RS
4311270;LAGOA DOS TRÊS CANTOS;Lagoa dos Três Cantos;RS
4312955;NOVA BOA VISTA;Nova Boa Vista;RS
4315552;RIO DOS ÍNDIOS;Rio dos Índios;RS
4317756;SANTO ANTÔNIO DO PLANALTO;Santo Antônio do Planalto;RS
4301925;BARRA DO RIO AZUL;Barra do Rio Azul;RS
4304853;CARLOS GOMES;Carlos Gomes;RS
4305116;CENTENÁRIO;Centenário;RS
4305371;CHARRUA;Charrua;RS
4314787;PONTE PRETA;Ponte Preta;RS
4300646;AMETISTA DO SUL;Ametista do Sul;RS
4306429;DOIS IRMÃOS DAS MISSÕES;Dois Irmãos das Missões;RS
4313441;NOVO TIRADENTES;Novo Tiradentes;RS
4314498;PINHEIRINHO DO VALE;Pinheirinho do Vale;RS
4317954;SANTO EXPEDITO DO SUL;Santo Expedito do Sul;RS
4322186;TUPANCI DO SUL;Tupanci do Sul;RS
4302154;BOA VISTA DAS MISSÕES;Boa Vista das Missões;RS
4311429;LAJEADO DO BUGRE;Lajeado do Bugre;RS
4313490;NOVO BARREIRO;Novo Barreiro;RS
4316428;SAGRADA FAMÍLIA;Sagrada Família;RS
4318457;SÃO JOSÉ DAS MISSÕES;São José das Missões;RS
4313086;NOVA PÁDUA;Nova Pádua;RS
4312385;MONTE BELO DO SUL;Monte Belo do Sul;RS
4317251;SANTA TEREZA;Santa Tereza;RS
4319711;SÃO VALENTIM DO SUL;São Valentim do Sul;RS
4322350;UNIÃO DA SERRA;União da Serra;RS
3304557;RIO DE JANEIRO;Rio de Janeiro;RJ
3302254;ITATIAIA;Itatiaia;RJ
3303856;PATY DO ALFERES;Paty do Alferes;RJ
3304151;QUISSAMÃ;Quissamã;RJ
3305158;SÃO JOSÉ DO VALE DO RIO PRETO;São José do Vale do Rio Preto;RJ
3202553;IBITIRAMA;Ibitirama;ES
4303673;CAMPESTRE DA SERRA;Campestre da Serra;RS
4318622;SÃO JOSÉ DOS AUSENTES;São José dos Ausentes;RS
4311627;LINDOLFO COLLOR;Lindolfo Collor;RS
4312476;MORRO REUTER;Morro Reuter;RS
4314423;PICADA CAFÉ;Picada Café;RS
4315149;PRESIDENTE LUCENA;Presidente Lucena;RS
4304697;CAPITÃO;Capitão;RS
4310579;ITAPUCA;Itapuca;RS
4305587;COLINAS;Colinas;RS
4312153;MATO LEITÃO;Mato Leitão;RS
4316758;SANTA CLARA DO SUL;Santa Clara do Sul;RS
4320453;SÉRIO;Sério;RS
4321626;TRAVESSEIRO;Travesseiro;RS
4311791;MARATÁ;Maratá;RS
4314035;PARECI NOVO;Pareci Novo;RS
4319356;SÃO PEDRO DA SERRA;São Pedro da Serra;RS
4300570;ALTO FELIZ;Alto Feliz;RS
4311643;LINHA NOVA;Linha Nova;RS
4322541;VALE REAL;Vale Real;RS
4310413;INHACORÁ;Inhacorá;RS
4323754;VITÓRIA DAS MISSÕES;Vitória das Missões;RS
4305871;CORONEL BARROS;Coronel Barros;RS
4313425;NOVO MACHADO;Novo Machado;RS
4318499;SÃO JOSÉ DO INHACORÁ;São José do Inhacorá;RS
4316477;SALVADOR DAS MISSÕES;Salvador das Missões;RS
4319372;SÃO PEDRO DO BUTIÁ;São Pedro do Butiá;RS
4315057;PORTO MAUÁ;Porto Mauá;RS
4315073;PORTO VERA CRUZ;Porto Vera Cruz;RS
4301859;BARRA DO GUARITA;Barra do Guarita;RS
4302378;BOM PROGRESSO;Bom Progresso;RS
4306320;DERRUBADAS;Derrubadas;RS
4319737;SÃO VALÉRIO DO SUL;São Valério do Sul;RS
4321477;TIRADENTES DO SUL;Tiradentes do Sul;RS
4311759;MANOEL VIANA;Manoel Viana;RS
4308656;GARRUCHOS;Garruchos;RS
4304358;CANDIOTA;Candiota;RS
4309654;HULHA NEGRA;Hulha Negra;RS
5107297;SÃO JOSÉ DO POVO;São José do Povo;MT
3500105;ADAMANTINA;Adamantina;SP
3500204;ADOLFO;Adolfo;SP
3500303;AGUAÍ;Aguaí;SP
3500402;ÁGUAS DA PRATA;Águas da Prata;SP
3500501;ÁGUAS DE LINDÓIA;Águas de Lindóia;SP
3500600;ÁGUAS DE SÃO PEDRO;Águas de São Pedro;SP
3500709;AGUDOS;Agudos;SP
3500808;ALFREDO MARCONDES;Alfredo Marcondes;SP
3500907;ALTAIR;Altair;SP
3501004;ALTINÓPOLIS;Altinópolis;SP
3501103;ALTO ALEGRE;Alto Alegre;SP
3501202;ÁLVARES FLORENCE;Álvares Florence;SP
3501301;ÁLVARES MACHADO;Álvares Machado;SP
3501400;ÁLVARO DE CARVALHO;Álvaro de Carvalho;SP
3501509;ALVINLÂNDIA;Alvinlândia;SP
3501608;AMERICANA;Americana;SP
3501707;AMÉRICO BRASILIENSE;Américo Brasiliense;SP
3501806;AMÉRICO DE CAMPOS;Américo de Campos;SP
3501905;AMPARO;Amparo;SP
3502002;ANALÂNDIA;Analândia;SP
3502101;ANDRADINA;Andradina;SP
3502200;ANGATUBA;Angatuba;SP
3502309;ANHEMBI;Anhembi;SP
3502408;ANHUMAS;Anhumas;SP
3502507;APARECIDA;Aparecida;SP
3502606;APARECIDA D'OESTE;Aparecida d'Oeste;SP
3502705;APIAÍ;Apiaí;SP
3502804;ARAÇATUBA;Araçatuba;SP
3502903;ARAÇOIABA DA SERRA;Araçoiaba da Serra;SP
3503000;ARAMINA;Aramina;SP
3503109;ARANDU;Arandu;SP
3503208;ARARAQUARA;Araraquara;SP
3503307;ARARAS;Araras;SP
3503406;AREALVA;Arealva;SP
3503505;AREIAS;Areias;SP
3503604;AREIÓPOLIS;Areiópolis;SP
3503703;ARIRANHA;Ariranha;SP
3503802;ARTUR NOGUEIRA;Artur Nogueira;SP
3503901;ARUJÁ;Arujá;SP
3504008;ASSIS;Assis;SP
3504107;ATIBAIA;Atibaia;SP
3504206;AURIFLAMA;Auriflama;SP
3504305;AVAÍ;Avaí;SP
3504404;AVANHANDAVA;Avanhandava;SP
3504503;AVARÉ;Avaré;SP
3504602;BADY BASSITT;Bady Bassitt;SP
3504701;BALBINOS;Balbinos;SP
3504800;BÁLSAMO;Bálsamo;SP
3504909;BANANAL;Bananal;SP
3505104;BARBOSA;Barbosa;SP
3505005;BARÃO DE ANTONINA;Barão de Antonina;SP
3505203;BARIRI;Bariri;SP
3505302;BARRA BONITA;Barra Bonita;SP
3505401;BARRA DO TURVO;Barra do Turvo;SP
3505500;BARRETOS;Barretos;SP
3505609;BARRINHA;Barrinha;SP
3505708;BARUERI;Barueri;SP
3505807;BASTOS;Bastos;SP
3505906;BATATAIS;Batatais;SP
3506003;BAURU;Bauru;SP
3506102;BEBEDOURO;Bebedouro;SP
3506201;BENTO DE ABREU;Bento de Abreu;SP
3506300;BERNARDINO DE CAMPOS;Bernardino de Campos;SP
3506409;BILAC;Bilac;SP
3506508;BIRIGUI;Birigui;SP
3506607;BIRITIBA-MIRIM;Biritiba Mirim;SP
3506706;BOA ESPERANÇA DO SUL;Boa Esperança do Sul;SP
3506805;BOCAINA;Bocaina;SP
3506904;BOFETE;Bofete;SP
3507001;BOITUVA;Boituva;SP
3507100;BOM JESUS DOS PERDÕES;Bom Jesus dos Perdões;SP
3507209;BORÁ;Borá;SP
3507308;BORACÉIA;Boracéia;SP
3507407;BORBOREMA;Borborema;SP
3507506;BOTUCATU;Botucatu;SP
3507605;BRAGANÇA PAULISTA;Bragança Paulista;SP
3507704;BRAÚNA;Braúna;SP
3507803;BRODOWSKI;Brodowski;SP
3507902;BROTAS;Brotas;SP
3508009;BURI;Buri;SP
3508108;BURITAMA;Buritama;SP
3508207;BURITIZAL;Buritizal;SP
3508306;CABRÁLIA PAULISTA;Cabrália Paulista;SP
3508405;CABREÚVA;Cabreúva;SP
3508504;CAÇAPAVA;Caçapava;SP
3508603;CACHOEIRA PAULISTA;Cachoeira Paulista;SP
3508702;CACONDE;Caconde;SP
3508801;CAFELÂNDIA;Cafelândia;SP
3508900;CAIABU;Caiabu;SP
3509007;CAIEIRAS;Caieiras;SP
3509106;CAIUÁ;Caiuá;SP
3509205;CAJAMAR;Cajamar;SP
3509304;CAJOBI;Cajobi;SP
3509403;CAJURU;Cajuru;SP
3509502;CAMPINAS;Campinas;SP
3509601;CAMPO LIMPO PAULISTA;Campo Limpo Paulista;SP
3509700;CAMPOS DO JORDÃO;Campos do Jordão;SP
3509809;CAMPOS NOVOS PAULISTA;Campos Novos Paulista;SP
3509908;CANANÉIA;Cananéia;SP
3510005;CÂNDIDO MOTA;Cândido Mota;SP
3510104;CÂNDIDO RODRIGUES;Cândido Rodrigues;SP
3510203;CAPÃO BONITO;Capão Bonito;SP
3510302;CAPELA DO ALTO;Capela do Alto;SP
3510401;CAPIVARI;Capivari;SP
3510500;CARAGUATATUBA;Caraguatatuba;SP
3510609;CARAPICUÍBA;Carapicuíba;SP
3510708;CARDOSO;Cardoso;SP
3510807;CASA BRANCA;Casa Branca;SP
3510906;CÁSSIA DOS COQUEIROS;Cássia dos Coqueiros;SP
3511003;CASTILHO;Castilho;SP
3511102;CATANDUVA;Catanduva;SP
3511201;CATIGUÁ;Catiguá;SP
3511300;CEDRAL;Cedral;SP
3511409;CERQUEIRA CÉSAR;Cerqueira César;SP
3511508;CERQUILHO;Cerquilho;SP
3511607;CESÁRIO LANGE;Cesário Lange;SP
3511706;CHARQUEADA;Charqueada;SP
3557204;CHAVANTES;Chavantes;SP
3511904;CLEMENTINA;Clementina;SP
3512001;COLINA;Colina;SP
3512100;COLÔMBIA;Colômbia;SP
3512209;CONCHAL;Conchal;SP
3512308;CONCHAS;Conchas;SP
3512407;CORDEIRÓPOLIS;Cordeirópolis;SP
3512506;COROADOS;Coroados;SP
3512605;CORONEL MACEDO;Coronel Macedo;SP
3512704;CORUMBATAÍ;Corumbataí;SP
3512803;COSMÓPOLIS;Cosmópolis;SP
3512902;COSMORAMA;Cosmorama;SP
3513009;COTIA;Cotia;SP
3513108;CRAVINHOS;Cravinhos;SP
3513207;CRISTAIS PAULISTA;Cristais Paulista;SP
3513306;CRUZÁLIA;Cruzália;SP
3513405;CRUZEIRO;Cruzeiro;SP
3513504;CUBATÃO;Cubatão;SP
3513603;CUNHA;Cunha;SP
3513702;DESCALVADO;Descalvado;SP
3513801;DIADEMA;Diadema;SP
3513900;DIVINOLÂNDIA;Divinolândia;SP
3514007;DOBRADA;Dobrada;SP
3514106;DOIS CÓRREGOS;Dois Córregos;SP
3514205;DOLCINÓPOLIS;Dolcinópolis;SP
3514304;DOURADO;Dourado;SP
3514403;DRACENA;Dracena;SP
3514502;DUARTINA;Duartina;SP
3514601;DUMONT;Dumont;SP
3514700;ECHAPORÃ;Echaporã;SP
3514809;ELDORADO;Eldorado;SP
3514908;ELIAS FAUSTO;Elias Fausto;SP
3515004;EMBU DAS ARTES;Embu das Artes;SP
3515103;EMBU-GUAÇU;Embu-Guaçu;SP
3515202;ESTRELA D'OESTE;Estrela d'Oeste;SP
3515301;ESTRELA DO NORTE;Estrela do Norte;SP
3515400;FARTURA;Fartura;SP
3515509;FERNANDÓPOLIS;Fernandópolis;SP
3515608;FERNANDO PRESTES;Fernando Prestes;SP
3515707;FERRAZ DE VASCONCELOS;Ferraz de Vasconcelos;SP
3515806;FLORA RICA;Flora Rica;SP
3515905;FLOREAL;Floreal;SP
3516002;FLÓRIDA PAULISTA;Flórida Paulista;SP
3516101;FLORÍNEA;Florínea;SP
3516200;FRANCA;Franca;SP
3516309;FRANCISCO MORATO;Francisco Morato;SP
3516408;FRANCO DA ROCHA;Franco da Rocha;SP
3516507;GABRIEL MONTEIRO;Gabriel Monteiro;SP
3516606;GÁLIA;Gália;SP
3516705;GARÇA;Garça;SP
3516804;GASTÃO VIDIGAL;Gastão Vidigal;SP
3516903;GENERAL SALGADO;General Salgado;SP
3517000;GETULINA;Getulina;SP
3517109;GLICÉRIO;Glicério;SP
3517208;GUAIÇARA;Guaiçara;SP
3517307;GUAIMBÊ;Guaimbê;SP
3517406;GUAÍRA;Guaíra;SP
3517505;GUAPIAÇU;Guapiaçu;SP
3517604;GUAPIARA;Guapiara;SP
3517703;GUARÁ;Guará;SP
3517802;GUARAÇAÍ;Guaraçaí;SP
3517901;GUARACI;Guaraci;SP
3518008;GUARANI D'OESTE;Guarani d'Oeste;SP
3518107;GUARANTÃ;Guarantã;SP
3518206;GUARARAPES;Guararapes;SP
3518305;GUARAREMA;Guararema;SP
3518404;GUARATINGUETÁ;Guaratinguetá;SP
3518503;GUAREÍ;Guareí;SP
3518602;GUARIBA;Guariba;SP
3518701;GUARUJÁ;Guarujá;SP
3518800;GUARULHOS;Guarulhos;SP
3518909;GUZOLÂNDIA;Guzolândia;SP
3519006;HERCULÂNDIA;Herculândia;SP
3519105;IACANGA;Iacanga;SP
3519204;IACRI;Iacri;SP
3519303;IBATÉ;Ibaté;SP
3519402;IBIRÁ;Ibirá;SP
3519501;IBIRAREMA;Ibirarema;SP
3519600;IBITINGA;Ibitinga;SP
3519709;IBIÚNA;Ibiúna;SP
3519808;ICÉM;Icém;SP
3519907;IEPÊ;Iepê;SP
3520004;IGARAÇU DO TIETÊ;Igaraçu do Tietê;SP
3520103;IGARAPAVA;Igarapava;SP
3520202;IGARATÁ;Igaratá;SP
3520301;IGUAPE;Iguape;SP
3520400;ILHABELA;Ilhabela;SP
3520509;INDAIATUBA;Indaiatuba;SP
3520608;INDIANA;Indiana;SP
3520707;INDIAPORÃ;Indiaporã;SP
3520806;INÚBIA PAULISTA;Inúbia Paulista;SP
3520905;IPAUSSU;Ipaussu;SP
3521002;IPERÓ;Iperó;SP
3521101;IPEÚNA;Ipeúna;SP
3521200;IPORANGA;Iporanga;SP
3521309;IPUÃ;Ipuã;SP
3521408;IRACEMÁPOLIS;Iracemápolis;SP
3521507;IRAPUÃ;Irapuã;SP
3521606;IRAPURU;Irapuru;SP
3521705;ITABERÁ;Itaberá;SP
3521804;ITAÍ;Itaí;SP
3521903;ITAJOBI;Itajobi;SP
3522000;ITAJU;Itaju;SP
3522109;ITANHAÉM;Itanhaém;SP
3522208;ITAPECERICA DA SERRA;Itapecerica da Serra;SP
3522307;ITAPETININGA;Itapetininga;SP
3522406;ITAPEVA;Itapeva;SP
3522505;ITAPEVI;Itapevi;SP
3522604;ITAPIRA;Itapira;SP
3522703;ITÁPOLIS;Itápolis;SP
3522802;ITAPORANGA;Itaporanga;SP
3522901;ITAPUÍ;Itapuí;SP
3523008;ITAPURA;Itapura;SP
3523107;ITAQUAQUECETUBA;Itaquaquecetuba;SP
3523206;ITARARÉ;Itararé;SP
3523305;ITARIRI;Itariri;SP
3523404;ITATIBA;Itatiba;SP
3523503;ITATINGA;Itatinga;SP
3523602;ITIRAPINA;Itirapina;SP
3523701;ITIRAPUÃ;Itirapuã;SP
3523800;ITOBI;Itobi;SP
3523909;ITU;Itu;SP
3524006;ITUPEVA;Itupeva;SP
3524105;ITUVERAVA;Ituverava;SP
3524204;JABORANDI;Jaborandi;SP
3524303;JABOTICABAL;Jaboticabal;SP
3524402;JACAREÍ;Jacareí;SP
3524501;JACI;Jaci;SP
3524600;JACUPIRANGA;Jacupiranga;SP
3524709;JAGUARIÚNA;Jaguariúna;SP
3524808;JALES;Jales;SP
3524907;JAMBEIRO;Jambeiro;SP
3525003;JANDIRA;Jandira;SP
3525102;JARDINÓPOLIS;Jardinópolis;SP
3525201;JARINU;Jarinu;SP
3525300;JAÚ;Jaú;SP
3525409;JERIQUARA;Jeriquara;SP
3525508;JOANÓPOLIS;Joanópolis;SP
3525607;JOÃO RAMALHO;João Ramalho;SP
3525706;JOSÉ BONIFÁCIO;José Bonifácio;SP
3525805;JÚLIO MESQUITA;Júlio Mesquita;SP
3525904;JUNDIAÍ;Jundiaí;SP
3526001;JUNQUEIRÓPOLIS;Junqueirópolis;SP
3526100;JUQUIÁ;Juquiá;SP
3526209;JUQUITIBA;Juquitiba;SP
3526308;LAGOINHA;Lagoinha;SP
3526407;LARANJAL PAULISTA;Laranjal Paulista;SP
3526506;LAVÍNIA;Lavínia;SP
3526605;LAVRINHAS;Lavrinhas;SP
3526704;LEME;Leme;SP
3526803;LENÇÓIS PAULISTA;Lençóis Paulista;SP
3526902;LIMEIRA;Limeira;SP
3527009;LINDÓIA;Lindóia;SP
3527108;LINS;Lins;SP
3527207;LORENA;Lorena;SP
3527306;LOUVEIRA;Louveira;SP
3527405;LUCÉLIA;Lucélia;SP
3527504;LUCIANÓPOLIS;Lucianópolis;SP
3527603;LUÍS ANTÔNIO;Luís Antônio;SP
3527702;LUIZIÂNIA;Luiziânia;SP
3527801;LUPÉRCIO;Lupércio;SP
3527900;LUTÉCIA;Lutécia;SP
3528007;MACATUBA;Macatuba;SP
3528106;MACAUBAL;Macaubal;SP
3528205;MACEDÔNIA;Macedônia;SP
